age,taille,poids,sport_licence,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,niveau_etude_encoded,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
63,181.6,64.5,oui,3459,0.0,0.5,574.0,,28843.82140624938,3.0,False,False,False,False,False,False,False,True,False,True,False
31,162.9,92.9,non,2845,0.0,0.9,446.0,,13351.013922020578,4.0,False,False,False,False,False,True,False,True,False,False,False
33,167.3,98.5,oui,3073,2.0,0.16,574.0,5000.0,1371.0456571309232,0.0,False,False,False,False,False,True,False,True,True,False,False
32,162.9,76.2,oui,1819,5.0,0.06,574.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,False,True,False,False
29,173.7,85.5,non,5052,4.0,0.51,574.0,603.32,15765.183806585324,2.0,False,False,False,False,False,False,False,True,True,False,False
58,158.2,76.8,non,1620,2.0,0.48,574.0,,500.0,0.0,False,False,False,False,False,True,False,True,False,True,False
24,146.6,75.8,non,500,5.0,0.21,525.0,5000.0,6917.450660096511,2.0,False,False,False,False,True,False,False,False,False,True,False
58,159.9,56.5,oui,2651,0.0,0.1,437.0,757.58,13165.068227351532,0.0,False,False,False,False,False,True,False,True,False,False,False
58,165.4,39.7,non,2419,2.0,0.62,574.0,5000.0,500.0,0.0,False,True,False,False,False,False,False,False,False,True,False
67,186.5,55.6,oui,5276,5.0,0.75,574.0,10000.0,500.0,1.0,False,False,False,False,False,False,False,True,False,True,False
30,165.2,83.6,non,2072,0.0,0.99,830.0,5000.0,19738.263262613586,3.0,False,False,False,False,False,True,False,True,False,False,False
61,164.6,79.9,oui,1914,0.0,0.13,574.0,139.18,500.0,1.0,False,False,False,True,False,False,False,True,False,False,True
44,154.4,78.0,oui,4872,5.0,0.74,574.0,5000.0,27808.16795521104,4.0,False,False,False,False,False,True,False,False,False,False,True
24,168.3,79.9,oui,1923,0.0,0.34,801.0,10000.0,30288.62576751357,1.0,False,False,False,False,False,True,False,False,False,False,True
64,185.3,73.8,oui,4663,0.0,0.51,830.0,,835.0182437101383,0.0,False,False,False,False,False,True,False,True,False,False,False
74,138.0,58.7,non,1275,0.0,0.66,599.0,10000.0,830.9050817575047,0.0,False,False,True,False,False,False,False,False,False,False,True
33,165.6,77.2,oui,912,0.0,0.76,574.0,1233.97,500.0,1.0,True,False,False,False,False,False,False,False,False,True,False
37,162.4,100.2,oui,1738,0.0,0.53,575.0,878.53,1329.1806728093743,0.0,False,True,False,False,False,False,False,False,False,True,False
52,162.3,49.2,oui,2631,0.0,0.56,695.0,5000.0,6700.660209919965,0.0,False,True,False,False,False,False,False,False,False,False,False
74,172.9,77.6,non,1749,0.0,0.87,574.0,5000.0,11719.559527627043,4.0,False,False,False,False,True,False,False,True,False,True,False
19,182.2,81.6,non,2830,2.0,0.5,574.0,10000.0,7951.389679421715,3.0,False,True,False,False,False,False,False,False,False,True,False
63,186.1,65.2,oui,3576,0.0,0.3,574.0,,20677.292979868485,2.0,False,False,False,False,True,False,False,True,False,True,False
56,161.2,92.7,non,634,0.0,0.4,574.0,224.35,15057.252243204584,4.0,False,False,False,False,True,False,False,False,False,False,False
58,158.2,70.4,non,3839,0.0,0.32,574.0,596.16,27778.875655567696,4.0,True,False,False,False,False,False,False,False,False,False,False
19,171.1,88.6,oui,1756,1.0,0.51,655.0,10000.0,45201.87654571426,4.0,False,False,False,False,False,False,False,False,False,True,False
30,161.0,61.2,non,2056,0.0,0.64,574.0,782.04,2269.066075975016,1.0,False,False,False,True,False,False,False,False,False,True,False
54,166.2,67.2,non,1144,0.0,0.06,574.0,5000.0,14445.605661758987,3.0,False,False,False,False,False,False,False,False,True,False,False
65,169.2,66.7,non,856,5.0,0.96,574.0,,500.0,0.0,False,False,True,False,False,False,False,False,False,False,False
34,178.8,50.2,oui,500,0.0,0.56,382.0,,6470.913815818521,4.0,False,False,False,False,True,False,False,False,False,True,False
59,187.2,71.5,oui,1252,0.0,0.3,837.0,548.23,500.0,2.0,False,False,False,False,False,True,False,True,False,True,False
31,165.1,98.4,non,811,2.0,0.08,574.0,,11470.0907544736,3.0,True,False,False,False,False,False,False,True,False,False,True
38,173.0,86.3,oui,3531,3.0,0.3,574.0,5000.0,15066.338125324157,4.0,False,True,False,False,False,False,False,True,False,True,False
54,162.1,67.4,non,912,0.0,0.5,574.0,10000.0,6385.263557118755,2.0,True,False,False,False,False,False,False,True,False,True,False
36,176.3,59.7,non,2238,0.0,0.72,574.0,,8466.850631186951,1.0,False,False,False,False,True,False,False,False,False,True,False
42,177.5,66.7,non,2137,0.0,0.18,574.0,,19248.40447371682,4.0,False,False,False,False,False,True,False,True,False,True,False
38,149.2,90.0,oui,500,5.0,0.62,313.0,10000.0,21950.67899962352,4.0,False,False,False,False,False,True,False,False,True,False,False
26,156.7,88.8,non,3223,0.0,0.46,574.0,,5900.875208427348,1.0,False,False,False,False,True,False,False,True,True,False,False
57,159.0,54.4,oui,3473,1.0,0.78,574.0,,500.0,3.0,False,False,False,False,False,True,False,False,False,True,False
21,165.8,62.3,oui,1217,1.0,0.87,505.0,10000.0,500.0,1.0,False,True,False,False,False,False,False,False,False,True,False
20,178.3,74.0,non,2378,0.0,0.23,574.0,,629.4490660382135,0.0,False,False,False,False,True,False,False,True,False,True,False
32,170.7,98.3,non,2336,5.0,0.63,594.0,900.11,500.0,0.0,False,True,False,False,False,False,False,False,False,True,False
42,183.9,78.0,non,1214,3.0,0.85,574.0,5000.0,12027.398867886604,3.0,False,False,False,True,False,False,False,False,False,True,False
68,167.4,68.3,non,679,5.0,0.7,574.0,5000.0,500.0,1.0,False,True,False,False,False,False,False,False,False,True,False
53,179.3,37.9,oui,4261,0.0,0.11,738.0,,9688.53627990024,3.0,False,False,True,False,False,False,False,False,False,False,False
39,154.2,87.2,oui,3906,4.0,0.97,574.0,618.55,32481.422759628276,4.0,False,False,False,True,False,False,False,True,False,False,False
35,177.4,65.2,non,2006,0.0,0.06,379.0,5000.0,34283.58438136306,3.0,False,False,False,False,False,True,False,False,False,True,False
39,160.5,69.8,oui,500,2.0,0.81,574.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,False,False
37,167.7,80.8,non,1801,3.0,0.2,582.0,,500.0,3.0,False,False,False,True,False,False,False,True,False,True,False
46,187.0,98.7,non,2645,0.0,0.27,574.0,,9900.825636623891,4.0,False,False,False,False,False,False,False,True,False,True,False
59,171.0,79.5,non,1691,0.0,0.72,371.0,5000.0,13388.222620302377,4.0,False,False,False,False,True,False,False,False,False,False,True
25,163.0,92.5,oui,2942,0.0,0.37,506.0,797.28,9128.42372997827,2.0,False,False,False,True,False,False,False,True,True,False,False
20,165.9,76.4,non,3049,0.0,0.07,750.0,1077.64,27976.146181089185,3.0,False,False,False,True,False,False,False,False,False,False,True
48,166.8,47.3,oui,1565,0.0,0.6,574.0,609.41,500.0,4.0,False,True,False,False,False,False,False,False,False,True,False
43,184.6,64.3,oui,4252,0.0,0.62,624.0,951.46,2119.138324537859,1.0,False,False,False,False,False,False,False,False,False,True,False
20,172.9,64.3,non,3922,0.0,0.85,526.0,10000.0,8596.485031860793,1.0,False,False,False,False,True,False,False,False,False,False,True
21,162.7,64.8,non,3287,0.0,0.34,531.0,626.81,13755.786469399598,3.0,False,True,False,False,False,False,False,False,True,False,False
45,171.9,83.4,oui,500,3.0,0.52,618.0,,500.0,3.0,False,False,False,True,False,False,False,False,True,False,False
49,171.7,90.9,non,1466,0.0,0.44,719.0,10000.0,15447.6750998352,2.0,False,False,False,False,False,False,True,True,False,False,False
42,165.6,54.9,oui,4419,2.0,0.47,574.0,,3081.4977264689337,0.0,False,False,False,False,False,False,True,True,False,False,True
27,166.1,77.2,non,4403,5.0,0.31,574.0,5000.0,500.0,1.0,True,False,False,False,False,False,False,False,False,True,False
26,163.2,72.0,oui,2475,0.0,0.74,536.0,10000.0,500.0,1.0,False,False,False,False,False,False,True,False,False,True,False
65,165.1,67.8,non,3072,3.0,0.12,574.0,,4098.224663218085,0.0,True,False,False,False,False,False,False,True,False,False,False
33,150.8,68.4,non,2482,1.0,0.9,510.0,604.74,500.0,0.0,False,False,False,False,False,True,False,False,False,True,False
59,175.2,61.2,oui,2136,5.0,0.24,574.0,,18099.9870889254,3.0,False,True,False,False,False,False,False,False,False,False,False
45,163.8,70.3,non,500,0.0,0.88,574.0,,500.0,3.0,False,False,False,True,False,False,False,True,False,True,False
22,157.1,88.7,non,3895,4.0,0.98,772.0,5000.0,9777.06260734546,2.0,False,True,False,False,False,False,False,False,True,False,False
26,147.8,43.7,non,2971,0.0,0.45,667.0,,36283.575112900704,3.0,False,False,False,False,False,True,False,False,False,True,False
59,170.9,64.6,oui,2634,2.0,0.08,513.0,5000.0,4685.075795880287,0.0,False,False,False,False,False,True,False,True,False,False,True
74,169.2,56.9,oui,2865,0.0,0.6,750.0,10000.0,18627.80935273144,3.0,True,False,False,False,False,False,False,True,False,True,False
51,167.6,70.9,oui,1375,0.0,0.44,647.0,,27666.849646169238,4.0,False,False,False,False,True,False,False,False,False,False,True
39,176.7,76.4,non,1568,1.0,0.21,311.0,,500.0,0.0,False,False,False,False,False,False,True,True,False,False,False
70,138.6,100.2,oui,967,0.0,0.79,574.0,10000.0,26615.944649248733,3.0,False,False,False,False,False,True,False,False,False,True,False
22,177.8,68.2,oui,2527,0.0,0.6,574.0,5000.0,2039.64150158787,0.0,False,False,False,False,False,True,False,True,False,True,False
60,180.1,74.4,non,2113,2.0,0.81,574.0,,5847.563940221507,1.0,False,False,False,False,False,True,False,False,True,False,False
60,177.8,55.8,non,3659,1.0,0.41,303.0,,39175.11103231254,4.0,True,False,False,False,False,False,False,False,True,False,False
22,166.5,80.2,non,1109,3.0,0.14,753.0,5000.0,15025.510396515016,4.0,False,True,False,False,False,False,False,False,False,True,False
33,167.0,67.5,non,2858,0.0,0.25,574.0,,500.0,3.0,False,False,False,False,True,False,False,True,False,False,True
75,180.9,81.2,oui,1087,0.0,0.19,574.0,8.51,21387.37567736715,3.0,False,False,True,False,False,False,False,False,False,True,False
27,190.2,69.4,oui,3583,4.0,0.04,574.0,10000.0,31695.317973626374,4.0,False,False,False,False,False,True,False,True,False,False,False
38,185.2,75.1,oui,1551,0.0,0.95,574.0,5000.0,500.0,0.0,False,False,True,False,False,False,False,True,False,True,False
68,187.7,52.1,non,3041,0.0,0.34,449.0,5000.0,500.0,2.0,False,False,False,False,True,False,False,False,True,False,False
66,156.7,80.7,oui,878,5.0,0.19,349.0,955.05,6646.632315585117,2.0,False,False,False,False,False,True,False,True,False,False,False
21,187.5,58.0,oui,2519,1.0,0.15,574.0,10000.0,15350.52748315492,1.0,False,False,False,True,False,False,False,False,True,False,False
36,173.9,59.7,oui,1935,5.0,0.52,547.0,10000.0,30454.49772937241,3.0,False,False,False,False,False,False,True,False,False,True,False
49,172.1,62.7,non,2885,4.0,0.98,330.0,,500.0,3.0,False,False,True,False,False,False,False,True,False,False,False
21,184.8,98.6,oui,2072,0.0,0.17,574.0,,500.0,1.0,False,False,True,False,False,False,False,True,False,True,False
57,157.2,53.0,non,2457,0.0,0.34,574.0,656.05,28065.51969260852,4.0,False,False,False,False,False,False,False,False,False,False,True
43,147.2,79.0,oui,3999,0.0,0.99,645.0,968.59,21906.34724797314,3.0,False,True,False,False,False,False,False,False,False,True,False
75,158.1,78.9,oui,4403,0.0,0.96,574.0,,43681.44302913977,2.0,True,False,False,False,False,False,False,False,True,False,False
61,166.0,77.7,oui,2941,0.0,0.22,574.0,10000.0,10195.37243250887,3.0,False,False,False,False,True,False,False,True,False,True,False
21,174.1,67.2,oui,500,3.0,0.89,558.0,,500.0,3.0,True,False,False,False,False,False,False,False,True,False,False
34,180.7,70.4,oui,2428,0.0,0.38,341.0,5000.0,500.0,0.0,False,False,False,False,False,False,True,True,False,True,False
75,174.0,54.7,oui,2110,0.0,0.16,790.0,,29135.737464436217,3.0,False,False,False,False,True,False,False,False,False,True,False
54,160.8,85.8,non,4239,5.0,0.91,574.0,5000.0,500.0,0.0,False,False,True,False,False,False,False,True,False,False,False
42,153.4,75.2,non,1709,5.0,0.28,574.0,5000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,False,True
52,165.1,87.6,non,1776,0.0,0.53,574.0,10000.0,2003.662539987957,1.0,False,False,False,False,False,True,False,False,False,True,False
44,170.9,39.5,non,500,0.0,0.72,325.0,5000.0,500.0,3.0,False,True,False,False,False,False,False,False,False,False,False
48,155.6,64.8,oui,3098,0.0,0.77,360.0,,500.0,3.0,True,False,False,False,False,False,False,False,False,True,False
29,191.9,71.3,oui,1843,0.0,0.52,592.0,10000.0,11125.54260015076,0.0,False,False,False,False,False,True,False,False,True,False,False
22,162.3,76.4,non,2066,0.0,0.49,574.0,10000.0,500.0,1.0,False,False,False,False,False,False,False,False,False,True,False
41,178.6,77.8,non,2739,0.0,0.06,815.0,,500.0,1.0,False,True,False,False,False,False,False,True,False,False,True
24,160.9,64.8,oui,1995,1.0,0.83,574.0,381.75,500.0,2.0,False,True,False,False,False,False,False,False,False,True,False
22,177.6,68.1,non,2851,3.0,0.89,574.0,5000.0,500.0,2.0,False,False,False,False,True,False,False,True,False,False,False
55,158.0,66.3,oui,4425,0.0,0.63,574.0,5000.0,2257.331446478641,2.0,False,False,False,False,True,False,False,True,False,True,False
24,165.9,57.7,non,1585,2.0,0.75,800.0,10000.0,500.0,3.0,False,False,True,False,False,False,False,True,False,False,True
31,182.1,74.5,non,1909,0.0,0.41,422.0,1769.74,500.0,3.0,False,False,False,False,False,False,False,False,False,False,True
63,173.7,83.8,non,2955,0.0,0.27,574.0,,500.0,0.0,False,False,False,False,True,False,False,True,True,False,False
49,177.3,58.4,oui,923,0.0,0.06,574.0,,15248.4810407341,3.0,False,False,False,False,False,True,False,False,False,True,False
43,165.7,84.0,oui,500,0.0,0.78,747.0,5000.0,500.0,2.0,False,False,False,False,False,False,True,False,True,False,False
75,172.8,88.0,non,3227,0.0,0.95,427.0,,500.0,3.0,False,True,False,False,False,False,False,True,True,False,False
22,152.1,64.9,oui,4318,0.0,0.77,750.0,10000.0,25573.66709538538,2.0,False,False,False,False,False,True,False,True,False,True,False
23,172.9,69.8,non,2316,3.0,0.82,672.0,5000.0,4875.654269884283,1.0,False,False,False,True,False,False,False,True,False,True,False
56,174.0,83.1,oui,3686,0.0,0.18,663.0,5000.0,14417.396877220674,4.0,False,False,False,False,True,False,False,False,False,False,False
60,153.9,91.9,non,3185,4.0,0.36,793.0,5000.0,26951.67318866248,2.0,False,True,False,False,False,False,False,False,False,False,False
48,164.2,70.4,non,1698,0.0,0.66,574.0,10000.0,13816.262680129665,3.0,False,False,False,False,False,False,False,False,False,False,False
39,159.6,57.0,oui,2218,0.0,0.57,805.0,,500.0,0.0,False,True,False,False,False,False,False,True,False,False,True
28,173.3,63.5,oui,500,4.0,0.93,524.0,10000.0,500.0,1.0,False,False,False,False,False,False,False,False,True,False,False
60,169.4,89.0,oui,2302,5.0,0.54,574.0,1201.86,30546.143047613037,4.0,True,False,False,False,False,False,False,False,False,False,True
72,164.3,68.4,non,954,2.0,0.23,574.0,1054.44,15303.876298875744,2.0,False,False,False,False,False,False,True,False,False,True,False
19,160.4,59.6,non,3615,4.0,0.49,676.0,5000.0,25773.88434214079,4.0,False,False,False,False,False,False,True,True,False,False,False
28,171.3,74.7,non,3806,5.0,0.43,574.0,5000.0,500.0,2.0,False,False,False,False,True,False,False,False,True,False,False
22,167.7,71.3,oui,2892,0.0,0.17,574.0,,8934.14176341371,3.0,False,False,False,False,False,False,False,False,False,True,False
28,171.8,55.2,non,3914,2.0,0.84,452.0,5000.0,3521.242711206401,4.0,False,False,False,False,False,False,False,True,True,False,False
25,169.9,73.3,oui,3197,0.0,0.98,503.0,843.12,4233.697837574982,1.0,False,False,False,True,False,False,False,True,True,False,False
19,189.7,61.1,oui,500,2.0,0.78,793.0,10000.0,500.0,0.0,True,False,False,False,False,False,False,True,False,True,False
21,165.2,48.7,oui,1851,4.0,0.03,574.0,5000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,True,False
43,181.6,91.7,non,1657,0.0,0.18,574.0,5000.0,500.0,1.0,False,True,False,False,False,False,False,True,False,False,False
40,167.2,70.2,non,2565,5.0,0.14,574.0,,6874.504576565261,4.0,False,False,False,False,False,True,False,False,False,False,True
69,155.8,75.2,oui,2389,5.0,0.91,748.0,10000.0,4762.398692680535,2.0,False,False,False,False,False,False,True,False,False,True,False
60,170.7,60.1,oui,3877,0.0,0.14,796.0,656.06,26791.942931760183,4.0,False,False,False,False,False,True,False,True,True,False,False
60,156.7,62.6,non,3733,1.0,0.74,574.0,858.94,500.0,4.0,False,False,True,False,False,False,False,False,False,False,True
26,172.0,80.1,oui,840,3.0,0.95,574.0,5000.0,27301.04373620307,4.0,False,False,False,False,False,False,True,True,False,True,False
71,146.7,61.9,non,3643,0.0,0.64,698.0,10000.0,500.0,3.0,False,False,False,True,False,False,False,True,False,False,True
50,167.3,64.2,oui,3263,0.0,0.11,844.0,965.52,21481.508621667628,4.0,True,False,False,False,False,False,False,False,False,True,False
60,165.3,58.2,oui,2048,0.0,0.91,574.0,,500.0,0.0,False,False,False,False,False,False,True,True,False,False,False
62,153.4,70.2,non,4582,1.0,0.75,574.0,,13328.455418328776,0.0,False,False,False,False,False,False,False,False,True,False,False
55,168.2,67.3,oui,500,0.0,0.69,574.0,10000.0,10058.538288684533,2.0,False,False,False,True,False,False,False,False,False,False,False
57,176.3,71.4,non,2884,0.0,0.52,705.0,965.45,3156.355028961993,1.0,True,False,False,False,False,False,False,True,False,True,False
60,169.2,58.5,non,3359,0.0,0.81,574.0,,10275.128142136704,1.0,False,False,True,False,False,False,False,False,False,False,False
47,166.7,76.2,non,2613,0.0,0.39,574.0,10000.0,500.0,1.0,True,False,False,False,False,False,False,False,False,True,False
63,170.1,73.7,oui,2665,2.0,0.4,785.0,904.54,33541.917204711506,4.0,False,False,False,False,False,False,True,False,False,True,False
24,166.8,69.6,oui,3135,0.0,0.21,574.0,10000.0,10811.579890657436,0.0,False,False,False,False,True,False,False,True,True,False,False
25,175.3,68.9,non,1910,0.0,0.68,574.0,5000.0,16634.685116942495,3.0,False,False,True,False,False,False,False,False,False,False,False
51,154.1,67.6,oui,4131,5.0,0.12,510.0,863.41,3640.623000749377,1.0,False,False,False,False,True,False,False,False,False,False,False
58,162.9,59.1,non,2285,0.0,0.15,574.0,10000.0,500.0,3.0,False,False,False,False,False,False,True,True,True,False,False
49,171.8,56.1,oui,1445,0.0,0.34,672.0,10000.0,500.0,2.0,False,False,False,False,True,False,False,False,True,False,False
36,183.6,35.9,non,2795,0.0,0.01,611.0,644.72,15775.309195861306,2.0,False,False,False,False,False,False,False,False,False,False,True
29,186.6,91.9,oui,2812,0.0,0.82,574.0,5000.0,1983.1179546175915,0.0,False,False,False,True,False,False,False,True,False,True,False
72,171.1,54.6,oui,2456,0.0,0.0,574.0,,500.0,0.0,True,False,False,False,False,False,False,False,False,True,False
64,159.5,39.2,oui,2453,3.0,0.78,804.0,,500.0,1.0,True,False,False,False,False,False,False,True,True,False,False
31,155.0,86.1,oui,3373,0.0,0.45,574.0,10000.0,29141.920205403832,3.0,False,False,True,False,False,False,False,True,False,True,False
52,176.4,63.4,oui,4183,0.0,0.57,574.0,5000.0,27579.82481011792,1.0,False,False,False,False,True,False,False,False,False,True,False
49,170.8,102.1,oui,3484,0.0,0.96,574.0,5000.0,14519.84050878665,1.0,False,False,False,False,True,False,False,False,False,False,False
65,169.4,76.9,non,1241,0.0,0.74,693.0,10000.0,10316.65384745357,3.0,False,False,False,True,False,False,False,False,False,False,False
21,162.4,75.8,non,4253,0.0,0.49,738.0,5000.0,29686.67681397136,4.0,False,False,True,False,False,False,False,True,False,True,False
21,168.1,44.0,oui,2968,0.0,0.86,574.0,699.43,42098.23728258648,4.0,False,False,False,False,False,False,True,False,True,False,False
62,146.9,72.1,oui,2054,2.0,0.08,726.0,,37193.73163275152,4.0,False,False,False,False,True,False,False,False,False,False,True
35,166.5,89.9,oui,3522,0.0,0.97,574.0,10000.0,3143.302089382696,0.0,False,False,False,False,True,False,False,True,False,True,False
56,161.4,42.0,non,1596,0.0,0.62,576.0,10000.0,1487.9735311106751,1.0,False,False,False,False,False,False,False,True,False,True,False
33,152.8,67.7,non,2518,5.0,0.16,356.0,5000.0,500.0,0.0,False,False,False,False,False,False,False,False,False,True,False
26,161.9,54.3,oui,5245,2.0,0.41,345.0,,674.3874406919842,4.0,False,False,False,False,False,True,False,True,True,False,False
38,159.9,51.8,non,1895,4.0,0.44,749.0,10000.0,5249.559463637888,0.0,False,False,False,False,False,False,True,True,False,False,False
60,182.7,83.5,oui,3452,4.0,0.92,574.0,927.64,500.0,1.0,False,True,False,False,False,False,False,True,False,False,True
62,176.8,74.2,oui,3172,0.0,0.51,574.0,818.85,26793.33914559241,2.0,True,False,False,False,False,False,False,False,False,True,False
53,191.9,102.2,non,3169,4.0,0.61,574.0,10000.0,500.0,2.0,False,False,False,False,False,False,True,True,True,False,False
52,148.9,75.2,non,3299,0.0,0.67,574.0,692.85,500.0,1.0,False,False,False,False,False,True,False,False,False,True,False
67,151.4,104.3,non,2746,0.0,0.27,688.0,673.44,2544.0338919489623,4.0,False,False,False,False,False,True,False,False,False,True,False
25,166.4,54.7,oui,2751,0.0,0.53,515.0,5000.0,6421.684529184082,3.0,False,True,False,False,False,False,False,True,False,True,False
23,154.2,74.8,non,4110,0.0,0.94,574.0,716.0,11881.240860457434,2.0,False,False,False,False,False,False,False,True,False,False,False
42,169.1,84.6,non,1435,3.0,0.9,574.0,849.48,8160.771271682468,3.0,False,False,False,True,False,False,False,False,False,False,True
73,168.3,74.4,non,723,2.0,0.94,574.0,,500.0,3.0,False,False,False,True,False,False,False,True,True,False,False
19,168.1,76.9,non,967,0.0,0.64,574.0,5000.0,500.0,0.0,False,False,False,False,False,True,False,False,False,True,False
58,182.0,68.7,non,4032,0.0,0.53,574.0,10000.0,22212.549324003103,3.0,False,False,False,False,True,False,False,False,True,False,False
46,165.6,55.6,non,1117,2.0,0.75,728.0,10000.0,500.0,3.0,False,False,False,True,False,False,False,True,True,False,False
47,155.2,87.1,non,2262,2.0,0.36,574.0,10000.0,500.0,3.0,True,False,False,False,False,False,False,False,False,True,False
19,191.0,94.5,non,948,2.0,0.26,574.0,1001.04,2316.650013531266,2.0,False,False,False,True,False,False,False,False,True,False,False
45,172.2,72.0,non,2268,0.0,0.93,574.0,1154.91,500.0,1.0,False,False,False,False,True,False,False,False,False,False,False
49,158.2,81.5,non,1507,0.0,0.96,574.0,5000.0,500.0,0.0,False,False,False,True,False,False,False,True,False,False,True
37,178.4,85.7,oui,2423,0.0,0.72,434.0,,500.0,4.0,False,False,False,False,False,False,False,True,False,False,False
25,154.9,72.6,oui,1333,0.0,0.9,574.0,972.58,24008.62845286836,3.0,False,False,False,False,True,False,False,False,False,True,False
36,162.3,63.0,non,3494,0.0,0.26,574.0,,16324.19905909522,4.0,False,True,False,False,False,False,False,True,True,False,False
41,167.9,68.0,non,3771,0.0,0.23,844.0,720.04,500.0,0.0,False,False,False,False,True,False,False,False,False,False,False
38,179.7,70.8,non,857,3.0,0.16,630.0,5000.0,500.0,3.0,False,False,False,False,True,False,False,False,True,False,False
54,175.5,82.3,non,1604,2.0,0.19,574.0,10000.0,500.0,1.0,False,False,False,True,False,False,False,False,False,True,False
37,178.1,117.8,non,3696,4.0,0.86,574.0,5000.0,500.0,1.0,False,True,False,False,False,False,False,True,False,True,False
19,156.9,103.1,non,716,0.0,0.22,406.0,10000.0,13765.633462646794,0.0,False,False,False,False,False,False,True,False,False,True,False
69,169.5,104.6,non,1295,0.0,0.42,816.0,10000.0,12277.981980939903,3.0,False,False,False,False,False,True,False,True,False,True,False
53,175.2,44.4,non,3306,3.0,0.49,574.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,True,False,True,False
37,172.2,87.0,non,4485,4.0,0.35,574.0,,32229.094228449227,3.0,False,False,False,False,False,False,True,False,False,False,True
62,178.8,72.7,non,2483,5.0,0.09,473.0,5000.0,2670.383656098497,0.0,False,False,False,False,False,False,True,False,False,True,False
54,164.5,71.8,non,2372,0.0,0.44,368.0,5000.0,500.0,4.0,False,False,False,True,False,False,False,True,False,True,False
34,181.4,86.8,oui,1093,0.0,0.39,812.0,1212.92,4160.426157903108,2.0,False,True,False,False,False,False,False,True,False,True,False
52,163.2,78.6,non,4030,0.0,0.17,841.0,10000.0,15082.920563640397,1.0,False,False,False,True,False,False,False,True,False,False,False
66,193.9,84.8,oui,500,0.0,0.11,547.0,5000.0,500.0,3.0,False,False,False,False,False,True,False,True,False,True,False
27,178.2,71.1,oui,2378,0.0,0.0,361.0,5000.0,500.0,3.0,False,False,False,True,False,False,False,False,False,False,True
35,195.4,64.8,non,2590,0.0,0.55,574.0,1319.07,1919.0645405088396,1.0,True,False,False,False,False,False,False,True,False,True,False
30,176.2,83.9,oui,2288,0.0,0.81,410.0,,500.0,1.0,False,False,False,False,False,False,False,False,False,True,False
62,158.8,58.0,non,3439,0.0,0.29,449.0,741.13,500.0,0.0,False,False,False,False,False,True,False,True,False,True,False
63,163.4,73.3,non,1991,0.0,0.91,380.0,,5501.063590542835,1.0,False,False,False,False,False,True,False,False,True,False,False
36,164.2,66.8,oui,500,4.0,0.11,574.0,10000.0,500.0,1.0,True,False,False,False,False,False,False,True,False,False,True
56,159.4,72.2,oui,2857,2.0,0.03,574.0,,500.0,4.0,False,False,False,False,True,False,False,True,False,True,False
74,162.0,63.0,oui,1938,1.0,0.05,331.0,,21080.28875140006,3.0,False,False,False,False,False,False,False,False,False,True,False
27,160.8,57.9,oui,1336,0.0,0.31,837.0,10000.0,23795.448425086117,4.0,False,False,False,False,False,True,False,True,False,True,False
48,166.3,94.1,non,500,0.0,0.48,574.0,,500.0,3.0,False,False,False,False,False,False,True,True,False,False,False
42,171.5,63.3,non,2362,0.0,0.52,848.0,,9116.796793240135,1.0,False,False,False,True,False,False,False,False,False,False,True
46,161.2,90.7,non,3059,0.0,0.95,574.0,5000.0,10441.426766867877,2.0,True,False,False,False,False,False,False,False,False,True,False
23,185.0,72.8,non,3490,0.0,0.19,574.0,10000.0,500.0,0.0,False,False,False,False,False,False,False,True,False,True,False
19,151.5,96.1,non,3802,3.0,0.78,430.0,644.74,31041.89141862505,4.0,False,False,False,False,False,True,False,True,False,True,False
74,160.9,59.0,oui,2656,0.0,0.64,837.0,10000.0,11078.554723335894,4.0,False,False,False,False,False,False,False,True,False,False,False
62,161.2,56.1,non,1649,0.0,0.99,787.0,604.61,500.0,3.0,False,False,True,False,False,False,False,True,True,False,False
55,170.8,75.0,non,2028,0.0,0.95,574.0,10000.0,500.0,2.0,False,False,False,True,False,False,False,False,False,True,False
24,166.5,65.2,non,2487,1.0,0.03,574.0,645.59,2304.666214490657,0.0,False,False,False,False,True,False,False,False,False,False,False
22,183.6,77.8,oui,1511,1.0,0.2,574.0,10000.0,13350.112730015251,1.0,False,False,False,False,False,True,False,False,False,False,False
36,190.7,80.9,non,2028,5.0,0.76,760.0,,8674.065775266828,4.0,False,True,False,False,False,False,False,True,False,True,False
57,165.5,77.2,non,500,0.0,0.79,526.0,1040.93,500.0,1.0,False,False,False,False,False,False,False,True,True,False,False
31,167.3,69.5,oui,1682,0.0,0.47,574.0,,500.0,4.0,False,False,False,True,False,False,False,False,False,True,False
66,178.3,86.5,oui,3645,4.0,0.97,621.0,743.71,18564.0776462267,2.0,False,False,False,False,False,False,False,True,False,False,True
